,phonetics_id,names,phonetics
18961,11257,khushkampreet,Khush-kam-preet
18962,15460,dilpreet,Dihl-preet
18963,15050,conall ,kon-uhl
18964,25513,yash,Yahsh
18965,22650,riham,REE-ham
18966,19300,kunming,Koon-Ming
18967,19889,magdolna,mahg-dohl-nah
18968,20283,matvey,MAHT-vehy
18969,16234,facundo,fah-koon-doh
18970,25216,weiyang,Way-Yahng
18971,17866,ilektra,ee-LEK-trah
18972,5137,hilario,ee-LAH-ree-oh
18973,13304,akinyemi,Ah-kin-yeh-mee
18974,9426,mbete,mm-BEH-teh
18975,18424,jessica ,yeh-see-kah
18976,20832,namrata,Nam-raa-ta
18977,25976,zoraide,zoh-RYE-deh
18978,16827,geneviève,Zhehn-vee-ev
18979,16544,firas,FEE-rahs
18980,25500,yardena,yar-deh-NAH
18981,20107,manuel ,mah-nwehl
18982,7649,bartoszewski,bahr-toh-SHEHF-skee
18983,10794,tshwete,SHWEH-teh
18984,10555,sodano,soh-DAH-noh
18985,13484,amar,A-mar
18986,9826,okorocha,oh-koh-ROH-chah
18987,25365,xiangjun,Shee-ahng-Joon
18988,7381,ahmadullah,ah-mah-doo-LAH
18989,10661,tadic,TAH-deech
18990,6013,zlatko,ZLAT-kaw
18991,3733,serdyukov, sehrd-YOO-kawf
18992,8766,jekabsons,YAK-ohb-suhns
18993,7496,ardiun,ahr-DYEW(n)
18994,9807,ochirbat,OH-chihr-BAHT
18995,15241,dante,DAHN-teh
18996,290,mitrovica,MEE-troh-veet-suh
18998,9290,machimura,mah-CHEE-moo-rah
18999,7287,rehavam,reh-hah-VAHM
19000,15620,éabhnat ,ay-vnat
19001,13426,alina,ah-lee-nah
19002,3640,santer, sahn-TEHR
19003,9598,moussaoui,MOO-saw-wee
19004,6966,mahidin,mah-hih-DIHN
19005,1570,fonseka, fahn-SEH-kah
19006,1023,bolton, BOHL-tuhn
19007,9435,mediu,meh-DYEW
19008,16707,gabriella,ga-bree-ell-lah
19009,8714,ismail,IHS-M-EYE-LL
19010,7994,cisar,(t)SEE-sahr
19011,3215,parad, PAH-rahd
19012,19835,lysandre,Lee-sahn-dr
19013,16881,gertrude,ger-trood
19014,17071,gregor,gray-gawr
19015,4186,vakhitov, vah-KEE-tawv
19016,13158,adrien,Ah-dree-an
19017,19181,kirui,kee-ROO-ee
19018,7136,dzhokar,joh-HAHR
19019,25397,xiujuan,Shee-oh-Jwahn
19020,3662,satsyuk, saht-SYOOK
19021,13053,adamma,ah-dahm-mah
19022,6970,amrinder,ahm-RIHN-dehr
19023,10093,rafini,RAH-fee-nee
19024,4355,zadornov, zah-DOOR-nawf
19025,12549,mousavi, moo-sah-VEE
19026,15477,dimitriadi,dee-mee-tree-AH-dee
19027,19562,leon,LEH-on
19028,998,blah, BLAH
19029,16825,genbao,Guhn-Bow
19030,7301,kresimir,KREHSH-ee-meer
19031,20325,mayra,May-ruh
19032,13422,alicja ,ah-leet-syah
19033,13704,antonina,AHN-toh-nee-nah
19034,14986,ciara ,keer-uh
19035,15127,dahyun,Dah-hyun
19036,22182,punt,POONT
19037,4037,tekebayev, teh-kehb-EYE-ehv
19038,17720,iago,EE-ah-goh
19039,2615,mammadov, mah-MEH-dawf
19040,19334,laaksonen,LAAK-so-nen
19042,804,azimov, ah-ZEE-mawf
19043,11317,neerupama,nee-roo-puh-ma
19044,10490,shoval,shoh-VAHL
19045,11239,jesna,Jes-na
19046,19501,leandro,leh-AHN-droh
19047,10950,wiatr,v-YAH-trr
19048,13685,ansa,AHN-sah
19049,17939,inga,ing-gah
19050,17117,guanqun,Gwahn-Chwen
19051,5979,irsen,EER-sehn
19052,8995,kiviniemi,kee-vee-NYEH-mee
19053,4342,yudina, YOO-dee-nah
19055,17998,ira,Ee-rah
19056,680,amadou, AH-mah-doo
19057,19252,kosgei,kohs-gey
19058,22924,sabriin,sab-REEN
19059,21472,okechukwu,Oh-keh-choo-kwoo
19060,15113,dagmar,dahg-mahr
19061,17883,iloabuchi,Ee-loh-ah-boo-chee
19062,6934,vishnukant,VIHSH-noo-kahnt
19063,17111,guangjie,Gwahng-Jyeh
19064,11289,mankaran,Man-ka-ran
19065,9392,masimov,mah-SEEM-awf
19066,23001,sakaraia,sah-kah-rye-ah
19067,3378,rabin, rah-BEEN
19068,20173,maribel,mah-ree-behl
19069,9619,mughniyeh,mohg-NEE-eh
19070,7855,bule,BOO-leh
19071,7200,kaspar,KAHS-pahr
19072,15463,dilrabo ,deel-rah-boh
19073,7091,christon,KRIHS-tahn
19074,2361,kravchenko, KRAHV-chehn-kaw
19075,25633,ylva,UL-vah
19076,818,babis, Bob-ish
19077,13877,asmare,ahs-mah-reh
19078,4951,rade,RAH-deh
19079,15712,egl?,eg-leh
19080,12314,kalpesh,KAL-pesh
19081,22774,ronghao,Rohng-How
19082,10449,shamkar,sham-KAHR
19083,17751,ibtisam,ib-TEE-suhm
19084,13135,adomas,ah-DOH-mahs
19085,21732,osman,OZ-mahn
19086,13526,amina,Ah-mee-nah
19087,14801,chayen,chah-yen
19088,19675,lir ,leer
19089,5739,miodrag,MEE-oh-drahg
19090,17540,heri,HEH-ree
19091,4131,turabi, too-RAH-bee
19092,12217,isaac,EYE-zak
19093,25171,wanida,wah-NEE-dah
19094,8585,hasanquliyev,hah-sahn-goo-LEE-ehv
19095,11864,brea,bree-uh
19096,13908,auguste,Ow-goost
19097,13692,anthea,AN-thee-ah
19098,9836,omirou,oh-MEE-roo
19099,14494,boto,boh-toh
19100,15089,cyril,See-reel
19101,20498,minseok,Meen-suhk
19102,1660,gemayel, ZHUHM-EYE-ehl
19103,12299,hareshbhai,HA-reesh-bhai
19104,22814,roula,ROO-la
19105,24710,ursino,oor-see-noh
19106,9208,leterme,leh-TEHR-meh
19107,17454,hayato,hah-yah-toh
19109,10090,radonjic,RAH-dohn-yihch
19110,23380,shakeda,shuh-KAY-duh
19111,21253,noah,noh-ah
19112,10033,powell,POW-ehl
19113,12101,christopher,KRIS-tuh-fer
19114,10544,sljivancanin,shlee-vahn-CHUH-neen
19116,17213,gyeongmi,Gyoung-mee
19117,14839,chetna,Chet-nah
19118,10112,rama,RAH-mah
19119,19724,lotfy,LOT-fee
19120,1512,estermann, EHST-ehr-mahn
19121,16822,gehad,geh-HAHD
19122,743,arnaout, ahr-nah-OOT
19123,8338,freivalds,FRAY-vahlds
19124,2513,loghmanian, lawg-MAH-nee-ahn
19125,5244,mikulas,MEE-koo-lahsh
19126,10378,schori,shoh-REE
19127,1155,ceren, SAHN-chehs
19128,16387,fatma,Fat-ma
19129,25518,yashika,Yah-shee-kuh
19130,5890,salva,SAHL-vah
19131,19361,laisani,lie-sah-nee
19132,9936,patino,pah-TEEN-yoh
19133,1209,chirac, SHEE-RAHK
19134,7372,agbakoba,ahg-BAHK-oh-bah
19135,3613,sall, SAHL
19136,1201,chigir, shih-GEER
19137,20496,minqiang,Meen-Chee-ahng
19138,1134,cardenas, KAHR-day-nahs
19139,1225,chudinov, choo-DEE-nawv
19140,6884,brent,BREHNT
19141,7577,baali,BAL-ee
19142,8211,ecevit,EH-jeh-viht
19143,23849,stephanakis,steh-fah-NAH-kees
19144,1139,carter, KAHR-tehr
19145,11523,abiodun,ah-bee-oh-doon
19146,7552,avila,AH-vee-lah
19147,1819,hammadi, hah-MAH-dee
19148,2862,mood, MOO-D
19149,8934,kezerashvili,keh-zeh-rahsh-VEE-lee
19150,25441,yadira,Yah-dee-rah
19151,8989,kiselyov,kee-sehl-YAWF
19152,12415,zhiyuan,JEHR-YOO-EHN
19153,1068,brdjanin, brr-JAH-nihn
19154,23333,séverine,Say-vrehn
19155,15136,dáire ,daw-ruh
19156,18980,kavneet,Kav-neet
19157,21142,nikolay,nee-koh-LAHY
19158,22760,romina,roh-mee-nah
19159,19409,lamyaa,lah-MYAH
19160,22985,saida,SAY-dah
19161,1535,fares, F-AIR-ehss
19162,4009,tanaka, TAH-NAH-KAH
19163,23657,simarjeet,Sim-ahr-jeet
19164,15691,efrah,EF-rah
19165,13675,annegret,ahn-neh-gret
19166,10212,ruiz,roo-EES
19167,24649,ulamila,oo-lah-mee-lah
19168,6954,abdulbaset,ahb-duhl-BAW-seht
19169,643,al-zaubai, ah-ZOOB-eye
19170,16980,gita,Gi-ta
19171,20305,maxime,mah-zeem
19172,6759,abdur,AHB-duhr
19173,1071,breton, BREH-tah(n)
19174,18501,jiye,Jee-yeh
19175,3758,shaik, SHAYK
19176,14436,bláth ,blaw
19177,15669,edvardas,ed-VAR-dahs
19178,7281,bijan,BEE-zhahn
19179,20939,navjinder,Nuhv-jin-dehr
19180,22888,ryota,ryoh-tah
19181,16618,fotopoulos,foh-toh-POO-lohs
19182,2926,mumbengegwi, moom-behn-GHEHG-wee
19183,25660,yoonhee,Yoon-hee
19184,7751,bitsangou,BIHT-sahn-goo
19185,15359,demetrios,deh-MEH-tree-os
19186,11838,steven,stee-vuhn
19187,4212,verbeke, vehr-BAY-keh
19188,24538,turunen,TOO-roo-nen
19189,3161,ouellet, weh-LEHT
19190,2251,kikwete, kihk-WEH-tay
19191,4064,tiangaye, chahng-EYE
19192,13022,abir,AH-beer
19193,23901,suman,Su-man
19194,17319,hana,Hah-nah
19195,23955,syazwan,syah-zwahn
19196,9804,obrenovic,oh-BRAY-noh-vihch
19197,2943,mustafa, moo-STAH-fah
19198,7178,maha,Ma-ha
19199,7917,cerkez,CHEHR-kehz
19200,11234,jasreen,Jas-reen
19201,18898,kariuki,kah-REE-oo-kee
19202,19864,maduka,Mah-doo-kah
19203,11587,ansh,ahnsh
19204,8385,garibashvili,gah-reeb-ahsh-VEE-lee
19205,3463,reyes, RAY-ehs
19206,16802,gayatri,Gahy-uh-tree
19207,7176,gediminas,gehd-ih-MIH-nahs
19208,3636,sanguinetti, sahn-ghee-NEH-tee
19209,1140,cartes, KAHR-TEHS
19210,437,tahrir,tahh-REER
19211,25950,zit,zit
19212,12603,kwan-jin,KWAHN-JIHN
19213,24470,trevan,TREH-van
19214,20959,navya,Nahv-yah
19215,12003,kaz,kaz
19216,11827,alexzandra,uh-lex-zan-dra
19218,13211,agustin,Ah-goo-steern
19219,9277,lykketoft,LOOK-eh-tohft
19220,23638,siivonen,SEE-voh-nen
19221,7116,pravin,prah-VEEN
19222,24709,ursel,oor-zehl
19224,17046,graciela,grah-see-eh-lah
19225,959,betancourt, BEH-tan-koor
19226,10656,szelestey,ZEHL-esht-eye-ee
19227,20126,marcela,mahr-SEH-lah
19228,16415,feixue,Fay-Shweh
19229,14360,bhavna,Buhv-nuh
19230,50,bujanovac,boo-yah-NAWVS
19232,25046,viyana,vee-yah-nuh
19233,22964,safia,sah-FEE-ah
19234,7434,alito,ah-LEE-toh
19235,11731,prue,PROO
19236,4016,tantan, tahn-TAHN
19237,4231,vishnyakova, vihsh-nyah-KOH-vah
19238,15525,dmitry,DEE-mee-tree
19239,22863,rupert,roo-pert
19240,6969,ivan,EE-vuhn
19241,25937,ziggy,ZIG-gee
19242,13186,agata ,ah-gah-tah
19244,15748,eimhir ,eh-vir
19245,5069,nick,NIHK
19247,21645,óran ,oh-rahn
19248,18026,isaac,Ee-sahk
19249,19518,lefteri,LEHF-teh-ree
19250,1369,dirani, dee-RAH-nee
19251,3641,santistevan, sahn-tee-STAY-vahn
19252,20169,mariana,mah-ree-AH-nah
19253,1217,choquehanca, choh-kee-WAHN-kah
19254,3987,tadic, TAH-dihch
19255,25569,yehudit,yeh-hoo-DEET
19256,2846,moin, moh-EEN
19257,1826,handal, HAND-ahl
19258,23471,sharelle,shuh-REHL
19259,6920,gilad,ghee-LAHD
19260,14549,bussara,boo-sah-rah
19261,6347,chris,KRIHSS
19262,22561,rebeca,reh-beh-kah
19263,7832,breton,BREH-tah(n)
19264,17015,göksel,gohk-sehl
19265,1651,gbowee, boh-WEE
19266,2151,karimov, kah-REE-mahf
19267,6795,muhamed,muh-HAH-mehd
19268,6038,avigdor,ah-VIHG-door
19269,22196,qadan,KAH-dahn
19270,22801,rosane,roh-ZAH-nee
19272,11885,kole,kohl
19273,12041,colin,KAH-lin
19274,4960,alberto,ahl-BEHR-toh
19275,15206,danai,dah-NYE
19276,9364,marapona,mah-rah-PAH-nah
19277,23973,taajir,tah-AH-jeer
19278,14935,christoph,kris-tohf
19279,3200,pangalos, PAHN-gah-lohs
19280,1356,dichter, DIHK-tehr
19281,3815,shvydkoi, sh-vihd-KOY
19282,615,aitmatov, EYE-T-mah-tawf
19283,17435,hassanein,hahs-sah-NAYN
19284,12133,parker,Par-ker
19285,25901,zewdu,zehw-doo
19286,14244,bekzod ,bek-zohd
19287,17058,grainne ,grahn-yuh
19288,17105,grzegorz ,gzhay-gawsh
19289,13814,arpana,Ar-pa-na
19290,9727,nehru,NEH-roo
19291,6958,mundia,muhn-DEE-ah
19292,11629,cooper,Koo-per
19293,10788,tsang,(t)SAHNG
19294,2057,jomaa, joh-MAH
19295,18040,isabella,ee-sah-beh-lyah
19296,9947,pena,PAYN-yah
19297,10283,saitoti,s-eye-TOH-tee
19298,1312,daudzai, dah-OOD-z-eye
19299,15862,elisa ,eh-lee-sah
19300,11897,rebecca,ree-bek-uh
19301,2954,mwanawasa, (m)wah-nah-WAH-sah
19302,21109,niharika,Nee-hah-ree-kah
19303,16754,ganga,Gan-ga
19304,20153,margherita,mahr-geh-ree-tah
19305,3488,rohami, roh-haw-MEE
19306,4006,talic, TAH-lihch
19307,18910,karol ,kah-rohl
19308,23989,tadeu,tah-DEH-ooh
19309,12989,abdulshakoor,Ab-doolShah-koor
19310,23928,surayyo ,soo-rye-yoh
19311,4873,moses,MOH-sehs
19312,19727,louane,loo-ahn
19313,1127,cano, KAH-noh
19314,491,wresnowiro,rehs-noh-WEE-roh
19315,3399,rais, RICE
19316,3555,saavedra, sah-VAY-drah
19317,9608,mubarak,moo-BAH-rahk
19318,23797,sophia,So-fee-ah
19319,15484,dina,Di-na
19320,864,banerjee, BAN-ehr-jee
19321,4753,anura,ah-NOOR-ah
19322,17825,iikka,EE-kkah
19323,4219,veshnyakov, veesh-nyah-KAWF
19324,16069,eseta,eh-seh-tah
19325,5930,branislaw,brah-NEE-swahf
19326,20720,mwai,mwai
19327,10955,wiesenthal,VEE-zehn-tahl
19328,3567,sacirbey, shah-cheer-BAY
19329,1513,estrada, ehs-TRAH-dah
19330,18484,jirapong,jee-rah-PAWNG
19331,18550,jonathan,joh-nah-tahn
19332,9139,kuzmanovic,kooz-MAHN-oh-vihch
19333,21252,noa,NOH-ah
19334,8738,jaczko,YAHTS-koh
19335,17672,hüseyin,hew-sey-een
19336,1364,dinkic, DEEN-kihch
19337,5617,pirooz,pee-ROOZ
19338,25353,xenia,zee-nee-ah
19339,18216,jafari,jah-FAH-ree
19340,8972,khosravi,kohs-rah-VEE
19341,12212,nicholous,NIK-uh-luhs
19342,4718,abdoulaye,ahb-dool-EYE-hee
19343,13923,aurora,Ah-oh-roo-rah
19344,18,asean,AH-see-ahn
19345,15433,diego,DEE-eh-goh
19346,4421,sam,SAM
19347,13375,alemu,ah-leh-moo
19348,15493,dionisio,dee-oh-NEE-see-oh
19349,15135,daire ,dah-rah
19350,9825,okonkwo,oh-KAHN-koh
19351,4199,vazquez, VAHS-kehss
19352,25061,voitto,VOYT-toh
19353,20087,manousakis,mah-NOO-sah-kees
19354,19808,lumumba,loo-moom-bah
19355,9114,kudrin,KOO-DREEN
19356,17510,helina,heh-lee-nah
19357,13709,antonopoulos,ahn-toh-noh-POO-lohs
19358,7324,abdic,AHB-dihch
19359,20717,muuse,MOO-seh
19360,21220,nkem,n-keh-m
19361,7847,budanov,boo-DAH-nawf
19362,20512,mirella,mee-REL-lah
19363,10495,shvydkoi,sh-vihd-KOY
19364,15263,darius,DAIR-ee-uhs
19365,11357,ramandeep,rah-man-deep
19366,17727,iarfhlaith ,eer-la
19367,15495,dionysios,dee-oh-NEE-see-os
19368,11847,lara,lahr-uh
19369,20944,navjot,Nuhv-joht
19370,5674,khusein,(k)hoo-SAYN
19371,11845,alycia,uh-lee-shuh
19372,2288,kohdua, KOH-doo-ah
19373,3510,ruak, ROO-ahk
19374,5641,henry,HEHN-ree
19375,6244,dragoljub,DRAH-gohl-yoob
19376,24526,tuomi,TOH-mee
19377,4851,reynaldo,ray-NAHL-doh
19378,14686,caua,kow-AHNG
19379,1980,ismail, rah-ZAH-lee
19380,1907,hosseini, HOH-SAY-NEE
19381,13977,ayenew,ah-yeh-neh-oo
19382,20213,marlon,MAR-lawn
19383,6949,kanwal,KAHN-wahl
19384,18417,jesoni,jeh-soh-nee
19385,23061,sameer,Saa-meer
19386,48,bourbonais,burr-buh-NAY
19387,21269,noemi,noh-EH-mee
19388,3282,pineda, pee-NAY-dah
19389,1183,chawla, CHAHV-lah
19390,3049,niyitegeka, nee-yee-TAY-geh-kah
19391,18230,jairo,JAH-ee-ro
19392,18623,jukka,YOOK-kah
19393,6577,fernando,fehr-NAHN-doo
19394,15929,emanuele,eh-mah-noo-eh-leh
19395,18052,isaline,Ee-zah-leen
19396,16900,ghalib,GHAA-lib
19397,1415,dubov, DOO-bawf
19398,438,tajbeg,tahj-BEHG
19399,13919,aurelija,ow-re-LEE-yah
19400,19128,kimetto,kee-MET-toh
19401,23781,sonia,So-nee-ah
19403,11297,meghna,Meg-na
19405,5035,eugene,yoo-JEEN
19406,7527,aso,AH-soh
19407,11076,zuendel,SIHN-dehl
19408,17133,gülay,gool-ahy
19409,3808,shoigu, shoy-GOO
19410,25180,wannapa,wahn-nah-PAH
19411,12402,jeyed,zhay-EHD
19412,20334,mburu,mboo-roo
19413,9578,morin,moh-RAH(n)
19414,12203,joseph,JOH-zef
19415,10235,rybachuk,reh-bah-CHOOK
19416,2060,joseph, ZHOH-sehf
19417,25913,zhaoyang,Jow-Yahng
19418,22953,sadiq,SAH-deeq
19419,24883,vayun,Vay-oon
19421,9512,miller,MIHL-air
19422,1081,bubenik, BOO-BEH-NEEK
19423,16121,esther,ES-tur
19424,8233,enan,ah-NEHN
19425,6769,volker,FOHL-keh
19426,1131,caramanlis, kah-rah-mahn-LEESS
19427,14984,ciar ,keer
19428,7174,nicolae,neek-ohl-EYE-eh
19429,13979,ayize,ah-yee-zeh
19430,20510,mirela,mee-REH-lah
19431,20346,meenakshi,Mee-na-kshi
19432,20852,naoki,nah-oh-kee
19433,925,beknazarov, behk-nah-ZAH-rawf
19434,7818,bove,BOH-vee
19435,5711,gordan,GOOR-dahn
19436,25602,yevgenich,yehv-GEH-neech
19437,18291,janka,yahng-kah
19438,11408,sikander,sih-KAN-der
19439,22594,réka,rey-ka
19440,25356,xenophontos,ze-noh-FON-tohs
19441,6619,ursula,OOR-soo-lah
19442,14611,caner,jah-nehr
19443,6603,navenethem,nah-veh-NEE-thehm
19444,7052,oleg,eye-l-YEHK
19445,8912,kavakci,kah-VAHK-juh
19446,6506,shlomo,SHLOH-moh
19447,12686,wine,wyne
19448,8275,fahim,fah-HEEM
19449,19050,khaled,KHAH-led
19451,6099,dharmendra,dahr-MEHN-drah
19452,18284,janaina,zhah-nah-EE-nah
19453,21823,paiman,PAI-man
19454,14124,baocheng,Bow-Chuhng
19455,967,biaou, BEE-ah-oo
19457,10925,vujicic,voy-EE-chihch
19458,5340,yosri,YOHS-ree
19459,12888,aapo,AH-poh
19460,12819, david, dah-VEED
19461,13683,anouk,Ah-nook
19462,14926,christina,kris-TEE-nah
19463,2706,mbete, mm-BEH-teh
19464,22583,reiko,reh-ee-koh
19465,5407,barnabas,BAHR-nah-bahs
19466,11948,lushell,LOO-SH-ehl
19467,20253,mateusz ,mah-teh-oosh
19468,14335,bett,bet
19469,15502,ditlev,DIT-lev
19470,8355,gadhafi,gah-DAF-ee
19471,1351,dhorbenadze, johr-beh-NAHD-zeh
19472,2817,mirzayev, meerz-EYE-ehv
19473,3024,nemtsov, nehmt-SAWF
19474,18742,kaisa,KYE-sah
19475,22450,rami,RA-mee
19476,22535,rautio,ROW-tee-oh
19477,4850,mieczyslaw,MYEH-cheh-swahf
19478,4277,wetangula, wee-TANG-oo-lah
19479,8393,gaspari,gahs-PAH-ree
19480,25738,yurina,yoo-ree-nah
19481,9463,menem,MEH-nehm
19482,20269,matías,mah-tee-ahs
19483,2258,kirkilas, KEER-kih-lahs
19484,1346,devdariani, dehv-dah-ree-AH-nee
19485,13656,anisa,ah-NEE-sah
19486,7480,antonelli,ann-toh-NEH-lee
19487,8780,jimenez,hee-MIH-nehss
19488,7658,bashary,bah-shah-REE
19489,20303,maxime,Mah-kseem
19490,600,ahmad, AH-mahd
19491,24012,taewan,Tay-wahn
19492,1472,ekwueme, ehk-WAY-meh
19493,4664,alfredo,ahl-FRAY-doh
19494,8380,gaombalet,GOHM-bah-lay
19495,10340,sartzetakis,sahr-jeh-TAH-kees
19496,17130,gül,gool
19497,17451,hayat,HAH-yat
19498,14983,ciannait ,kee-an-it
19499,24034,taig ,teyg
19500,23342,seyoum,sey-yoom
19501,915,bazilyuk, bah-zihl-OOK
19502,24115,tanique,tuh-NEEK
19503,22055,petrina,peh-TREE-nah
19504,21110,niilo,NEE-loh
19505,19108,kibwana,kee-BWAH-nah
19506,8320,fortuyn,fohr-TOWN
19507,25495,yar,Yahr
19508,17427,hasan,Has-san
19510,23104,sándor,shahn-dor
19511,1170,chandrasekhar, chahn-drah-SHAY-kahr
19512,24019,taher,Tah-hair
19513,384,salafist,SAH-lah-fihst
19514,25898,zerrin,zehr-reen
19515,25920,zhenyi,Juhn-Yee
19516,25497,yara,Ya-ra
19517,13693,antigone,ahn-TEE-goh-nee
19518,3844,simko, SHIHM-koh
19519,12564,chol,CHUHL
19520,1621,galtieri, gahlt-Y-AIR-ee
19521,9147,kyprianou,kih-pree-ah-NOO
19522,16764,ganya,GAHN-yah
19523,4922,milorad,MEE-loh-rahd
19524,22064,phanthong,pahn-tawng
19525,14852,chidi,chee-dee
19526,24700,urbana,oor-bah-nah
19527,16143,eunha,Eun-hah
19528,11508,smitrajsinh,Smith-raj-singh
19529,2585,mahlab, MAAH-(hah)-lehb
19530,22731,rohit,Roh-hiht
19531,5393,abdulahi,ahb-dool-EYE-ee
19532,5566,socratis,soh-KRAH-tees
19533,24600,udayan,Oo-die-yahn
19534,5872,bismullah,behs-MEH-leh
19535,24567,tyshawn,TY-shawn
19536,7931,charles,SHARL
19537,8280,fall,FAHL
19538,1111,cabello, kah-BAY-yoh
19539,2994,nastase, nah-STAH-seh
19540,15720,ehab,EE-hab
19541,1806,hajdukovic, h-eye-DOO-koh-vihch
19542,21711,oscar,OS-kahr
19543,24169,tariq,Tah-reek
19544,18292,jannah,JAHN-nah
19545,23523,sherwayne,SHUR-wayn
19546,16091,eskild,ES-keeld
19547,16157,eunsol,Eun-sol
19548,22763,róna ,ro-nuh
19549,8478,gonul,GOO-nool
19550,17793,ignacia,ee-gnah-syah
19551,1932,iacovou, ee-ah-KOH-voo
19552,24584,ubaida,oo-BYE-dah
19553,9685,nako,NAH-kaw
19554,22701,riyad,REE-yad
19555,21683,orlando,awr-lahn-doh
19556,11434,sunil,soo-neel
19557,2323,korchagin, kohrch-EYE-ghihn
19558,3889,somare, soh-MAH-ray
19559,16684,gaalid,GAH-leed
19560,18125,ita,EE-tah
19561,1933,ibrahim, EE-brah-heem
19562,1100,burnham, BERR-nehm
19563,17698,hyeseung,Hyeh-soong
19564,8943,khalidi,KAH-lee-dee
19565,21646,óran ,oh-ran
19566,9244,lordkipanidze,lohrd-kee-pah-NEED-sah
19567,25814,zainabu,zai-nah-boo
19568,167,houthi,HOO-thee
19569,11637,kyleen,KY-LEEN
19570,3780,shastri, SHAHS-tree
19571,8486,goubadia,BAH-dee-ah
19572,3068,nowak, NOH-vahk
19573,3669,savetsila, sah-WEHT-see-LAH
19574,4046,terzic, T-AIR-zihch
19575,7214,rem,REHM
19576,6078,tarek,TAH-rehk
19577,9037,komara,KOH-mah-rah
19578,5219,jovan,YOH-vahn
19579,25368,xiaodong,Shee-ow-Dohng
19580,7426,alekperov,al-ehk-PEH-rawf
19581,24270,tereza,teh-REH-zah
19582,13530,aminath,ah-mee-naht
19583,16102,essa,ESS-ah
19584,6595,tonino,toh-NEE-noh
19585,6509,tadamori,tah-DAH-moh-ree
19586,16293,faizan,Fay-zahn
19587,1255,constantinescu, kohn-stahn-tee-NEHS-koo
19588,13567,anaëlle,ah-nah-ehl
19589,833,bah, BAH
19590,12335,edwards,ED-wurds
19591,25418,xuewen,Shweh-Wuhn
19592,2921,mukherjee, MOO-kehr-jee
19593,6647,jocelerme,zhoh-SLEHM
19594,22221,qasem,KAH-sem
19595,22593,réka,rey-kah
19596,11072,zougam,zoo-GAM
19597,612,aichi,EYE-CHEE
19598,13392,alexandrina,ah-leks-an-DREE-nah
19599,16717,gadir,gah-DEER
19600,16042,erming,Urr-Ming
19601,10140,rebu,ray-BOO
19603,23373,shaila,Shay-luh
19604,25705,yujin,Yoo-jeen
19605,16085,esiaba,Eh-see-ah-bah
19606,222,knut,(keh)-NOOT
19607,24438,tolani,Toh-lah-nee
19608,6648,jadranko,YAHD-rahn-kaw
19609,18055,isara,ee-sah-RAH
19610,14155,bartholomäus,bar-toh-lo-may-oos
19611,18729,kai,kah-ee
19612,6065,alexander,ahl-ehk-SAHN-dehr
19613,8398,gbowee,boh-WEE
19614,2088,kadkhodaei, kad-hoh-dah-EE
19615,22195,qaasim,kah-SEEM
19616,12611,suk-soo,SUHK-SOO
19617,17666,hunor,huu-nor
19618,9783,nurgaliyev,noor-gah-LEE-ehv
19619,3100,obuchi, oh-BOO-chee
19620,25031,vittorio,veet-toh-ryo
19621,4669,alejandro,ah-lay-HAHN-droh
19622,11542,angel,An-jel
19623,16233,fabrizio,fah-bree-tsyoh
19624,2981,nandja, NAHN-jah
19625,18794,kamil,KAH-meel
19626,10615,stratan,strah-TAHN
19627,15716,egorovna,YEH-gor-ov-nah
19628,20044,maneno,mah-NEH-noh
19629,13821,artemovna,ahr-TEH-mohv-nah
19630,17889,ilyana,il-yah-nah
19631,17022,gönül,gaw-nool
19632,24130,tanushree,Tuh-noo-shree
19633,11603,melissa,meh-lis-uh
19634,10272,sahagun,sah-GOON
19635,7378,ahidjo,ah-HEE-joh
19636,11185,hargurtaj,Har-gur-taj
19637,22247,qiufen,Chee-oo-Fen
19638,16473,fiachra ,fee-ukh-ruh
19639,5671,ismail,ihss-m-eye-EHL
19640,11062,ziguele,zih-GAY-lee
19641,23988,tadesse,tah-deh-sseh
19642,22627,riaan,Ree-ahn
19644,18082,isidore,iz-uh-dawr
19645,13954,ayaanle,ah-YAHN-leh
19646,13600,anderson,AHN-der-son
19647,13427,aline,ah-LEE-nee
19648,10313,sanabria,sah-NAH-bree-ah
19649,9106,kubilius,koo-BEE-luhs
19650,9420,mazrouei,MAHZ-ROO-EE
19651,20446,mikael,MEE-kah-el
19652,7076,hakim,hah-KEEM
19653,10902,vinnik,VEE-neek
19654,9658,muvunyi,moo-VOON-yee
19655,2694,mayombo, m-eye-YOHM-boh
19656,1666,georgescu, JAWR-jehs-koo
19657,22477,rania,RA-nee-a
19658,15187,damiana,dah-mee-ah-nah
19659,2189,keke, KAY-kay
19660,33,basij,BAH-SEE-JEE
19661,20056,manjakatiana,mah-nyah-kah-tee-ah-nah
19662,6389,giorgio,JOOR-joh
19663,18607,juan,hoo-ahn
19664,3901,sotiropoulo, soh-tih-roo-POO-loo
19665,3020,negroponte, neh-groh-PAHN-tay
19666,22415,rajala,RAH-yah-lah
19667,24308,théa,tay-ah
19668,19107,kibrom,kee-brohm
19669,1606,gachechiladze, gah-cheh-chee-LAHD-zeh
19670,12652,kassire, kah-SEE-ray
19671,17106,grzegorz ,gzheng-gohsh
19672,20703,mustafe,mus-TAH-fe
19673,24364,thidarat,tee-dah-RAHT
